pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment
FF,2018-05-15,93.5,-3.2421,5.5253,Jose Berrios,664056,621244,strikeout,swinging_strike,,,,,12.0,Harrison Bader strikes out swinging.  ,R,R,R,MIN,STL,S,2.0,,0,2,2018,-0.9009,1.4127,0.1585,3.8774,,,657557.0,0,5,Top,,,,,435064.0,,180516_012227,10.7634,-135.8885,-1.6303,-13.471,28.4093,-14.4395,3.546,1.324,,,,93.768,2393.0,6.412,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,54.0871,,,0.0,1.0,0.0,0.0,,30,3,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard
FF,2018-05-15,93.0,-3.2605,5.3951,Jose Berrios,664056,621244,,foul,,,,,4.0,,R,R,R,MIN,STL,S,,,0,1,2018,-0.8317,1.2949,-0.4926,2.6824,,,657557.0,0,5,Top,,,,,435064.0,,180516_012200,9.0431,-135.271,-4.1053,-12.3469,29.2184,-15.2923,3.546,1.324,163.0,75.6,15.0,93.946,2230.0,6.847,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,53.6527,,,,,,,,30,2,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard
FF,2018-05-15,93.2,-3.4497,5.3224,Jose Berrios,664056,621244,,called_strike,,,,,6.0,,R,R,R,MIN,STL,S,,,0,0,2018,-0.94,1.511,0.4018,2.2209,,,657557.0,0,5,Top,,,,,435064.0,,180516_012141,11.8935,-135.148,-5.4411,-14.0615,29.4776,-12.7745,3.2854,1.6544,,,,92.773,2465.0,6.23,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,54.2694,,,,,,,,30,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard
FF,2018-05-15,93.9,-3.4714,5.3813,Jose Berrios,657557,621244,walk,ball,,,,,14.0,Paul DeJong walks.  ,R,R,R,MIN,STL,B,,,3,2,2018,-0.7179,1.4484,1.0141,1.8792,,,,0,5,Top,,,,,435064.0,,180516_012108,13.0898,-135.9821,-6.428,-11.6944,29.5393,-13.1423,3.6037,1.6846,,,,93.263,2510.0,6.159,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,54.3409,,,0.7,1.0,0.0,0.0,,29,6,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard
FF,2018-05-15,93.1,-3.4434,5.3277,Jose Berrios,657557,621244,,swinging_strike,,,,,6.0,,R,R,R,MIN,STL,S,,,3,1,2018,-0.7347,1.3682,0.573,2.8009,,,,0,5,Top,,,,,435064.0,,180516_012053,11.8508,-134.9869,-3.6359,-11.5347,29.6436,-14.9653,3.5863,1.3542,,,,92.608,2466.0,6.216,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,54.2835,,,,,,,,29,5,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard
FF,2018-05-15,92.6,-3.5491,5.3678,Jose Berrios,657557,621244,,ball,,,,,14.0,,R,R,R,MIN,STL,B,,,2,1,2018,-0.5935,1.4595,1.2465,2.2651,,,,0,5,Top,,,,,435064.0,,180516_012037,13.5573,-134.1556,-5.2729,-10.1782,29.3431,-13.4901,3.5515,1.702,,,,92.616,2309.0,6.566,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,53.9331,,,,,,,,29,4,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard
CU,2018-05-15,82.6,-3.4139,5.3447,Jose Berrios,657557,621244,,ball,,,,,14.0,,R,R,R,MIN,STL,B,,,1,1,2018,0.9924,0.0435,2.0532,1.3265,,,,0,5,Top,,,,,435064.0,,180516_012024,10.4238,-119.7799,-2.6473,7.327,23.4225,-31.4914,3.6037,1.7367,,,,81.567,2457.0,5.811,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,54.6881,,,,,,,,29,3,Curveball,0,1,1,0,1,0,1,0,Standard,Standard
FT,2018-05-15,90.7,-3.4525,5.3774,Jose Berrios,657557,621244,,foul,,,,,11.0,,R,R,R,MIN,STL,S,,,1,0,2018,-1.4693,0.8337,-1.1483,2.7621,,,,0,5,Top,,,,,435064.0,,180516_012005,8.782,-131.7153,-2.3425,-18.7254,27.4204,-22.328,3.5863,1.3542,5.0,62.5,-27.0,90.063,2165.0,5.967,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,54.5328,,,,,,,,29,2,2-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard
CU,2018-05-15,80.8,-3.4355,5.2787,Jose Berrios,657557,621244,,ball,,,,,14.0,,R,R,R,MIN,STL,B,,,0,0,2018,1.0512,0.1467,1.6446,1.1903,,,,0,5,Top,,,,,435064.0,,180516_011949,9.2519,-117.2975,-2.6743,7.7793,22.2567,-30.5767,3.5515,1.7889,,,,79.971,2329.0,5.856,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,54.6435,,,,,,,,29,1,Curveball,0,1,1,0,1,0,1,0,Standard,Standard
CU,2018-05-15,79.8,-3.5501,5.3599,Jose Berrios,576397,621244,field_out,hit_into_play,,,,,7.0,"Jedd Gyorko grounds out sharply, third baseman Eduardo Escobar to first baseman Joe Mauer.  ",R,R,R,MIN,STL,X,5.0,ground_ball,1,0,2018,1.2085,-0.6738,-0.457,1.3944,,,,2,4,Top,103.03,163.09,,,435064.0,,180516_010456,4.5334,-116.0958,-0.7099,9.7804,22.9167,-38.2426,2.9867,1.158,125.0,105.2,2.4,78.901,2408.0,5.795,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,54.7046,0.521,0.47200000000000003,0.0,1.0,0.0,0.0,4.0,24,2,Curveball,0,1,1,0,1,0,1,0,Standard,Standard
CU,2018-05-15,81.3,-3.5087,5.367,Jose Berrios,576397,621244,,ball,,,,,14.0,,R,R,R,MIN,STL,B,,,0,0,2018,1.4481,-0.0802,1.1595,1.9413,,,,2,4,Top,,,,,435064.0,,180516_010441,7.6675,-118.1461,-0.9083,11.9223,22.1234,-32.9782,3.1184,1.4189,,,,80.654,2423.0,5.883,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,54.6165,,,,,,,,24,1,Curveball,0,1,1,0,1,0,1,0,Standard,Standard
CU,2018-05-15,81.5,-3.522,5.3854,Jose Berrios,542303,621244,strikeout,swinging_strike,,,,,9.0,Marcell Ozuna strikes out swinging.  ,R,R,R,MIN,STL,S,2.0,,1,2,2018,1.3454,0.1187,0.2941,1.8718,,,,1,4,Top,,,,,435064.0,,180516_010414,5.9873,-118.5522,-1.5482,11.4135,21.3325,-31.0231,3.4193,1.3894,,,,80.922,2440.0,5.783,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,54.7161,,,0.0,1.0,0.0,0.0,,23,4,Curveball,0,1,1,0,1,0,1,0,Standard,Standard
CU,2018-05-15,81.7,-3.4433,5.3079,Jose Berrios,542303,621244,,ball,,,,,14.0,,R,R,R,MIN,STL,B,,,0,2,2018,1.2934,0.0946,0.7016,1.0512,,,,1,4,Top,,,,,435064.0,,180516_010401,6.8345,-118.8491,-3.1954,10.8493,21.6306,-30.9358,3.5336,1.685,,,,81.209,2514.0,5.86,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,54.6394,,,,,,,,23,3,Curveball,0,1,1,0,1,0,1,0,Standard,Standard
FT,2018-05-15,92.1,-3.3277,5.3684,Jose Berrios,542303,621244,,foul,,,,,11.0,,R,R,R,MIN,STL,S,,,0,1,2018,-1.5444,0.9003,-1.6297,2.667,,,,1,4,Top,,,,,435064.0,,180516_010343,7.6259,-133.8251,-2.9457,-20.1196,28.8658,-20.9899,3.4193,1.3894,,,,91.867,2298.0,6.228,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,54.271,,,,,,,,23,2,2-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard
CU,2018-05-15,80.9,-3.4937,5.2618,Jose Berrios,542303,621244,,swinging_strike,,,,,1.0,,R,R,R,MIN,STL,S,,,0,0,2018,1.4427,0.0032,-0.5729,2.7982,,,,1,4,Top,,,,,435064.0,,180516_010330,3.7824,-117.5879,1.1544,12.3148,22.9873,-32.6265,3.4193,1.3894,,,,79.857,2451.0,5.701,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,54.7982,,,,,,,,23,1,Curveball,0,1,1,0,1,0,1,0,Standard,Standard
CU,2018-05-15,84.4,-3.4692,5.4289,Jose Berrios,500874,621244,strikeout,swinging_strike,,,,,14.0,Jose Martinez strikes out swinging.  ,R,R,R,MIN,STL,S,2.0,,2,2,2018,1.1199,-0.014,0.4609,1.0309,,,,0,4,Top,,,,,435064.0,,180516_010304,6.8906,-122.6496,-3.7672,9.6643,25.2223,-31.7864,3.8619,1.6409,,,,83.515,2415.0,5.869,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,54.6302,,,0.0,1.0,0.0,0.0,,22,7,Curveball,0,1,1,0,1,0,1,0,Standard,Standard
FF,2018-05-15,93.9,-3.4453,5.3812,Jose Berrios,500874,621244,,foul,,,,,14.0,,R,R,R,MIN,STL,S,,,2,2,2018,-0.7141,1.3362,0.9348,1.6536,,,,0,4,Top,,,,,435064.0,,180516_010229,12.929,-136.116,-6.8529,-11.7736,30.0695,-14.1807,3.8619,1.6409,,,,93.884,2377.0,6.506,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,53.9938,,,,,,,,22,6,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard
CU,2018-05-15,81.0,-3.5768,5.3146,Jose Berrios,500874,621244,,foul,,,,,9.0,,R,R,R,MIN,STL,S,,,2,2,2018,1.6122,-0.059,0.4278,2.1323,,,,0,4,Top,,,,,435064.0,,180516_010206,5.8676,-117.7526,-0.3463,13.3655,22.7329,-32.9049,3.8619,1.6409,187.0,66.8,45.7,79.595,2403.0,5.407,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,55.0928,,,,,,,,22,5,Curveball,0,1,1,0,1,0,1,0,Standard,Standard
FF,2018-05-15,93.4,-3.3449,5.3981,Jose Berrios,500874,621244,,called_strike,,,,,9.0,,R,R,R,MIN,STL,S,,,2,1,2018,-0.8313,1.2421,0.8289,2.3604,,,,0,4,Top,,,,,435064.0,,180516_010147,12.5698,-135.4702,-4.7911,-12.9155,28.2444,-15.9947,3.8848,1.9264,,,,93.5,2293.0,6.425,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,54.0742,,,,,,,,22,4,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard
FT,2018-05-15,92.4,-3.4292,5.3146,Jose Berrios,500874,621244,,ball,,,,,13.0,,R,R,R,MIN,STL,B,,,1,1,2018,-1.3372,0.9468,-1.3593,0.9491,,,,0,4,Top,,,,,435064.0,,180516_010131,8.0617,-134.1916,-7.2738,-17.6321,27.6724,-19.5918,3.8491,1.9264,,,,91.786,2173.0,5.924,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,54.5755,,,,,,,,22,3,2-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard
CH,2018-05-15,81.7,-3.4946,5.1391,Jose Berrios,500874,621244,,ball,,,,,13.0,,R,R,R,MIN,STL,B,,,0,1,2018,-1.2268,0.4473,-1.0615,1.2334,,,,0,4,Top,,,,,435064.0,,180516_010117,7.7294,-118.622,-3.0299,-12.8698,22.1247,-27.6731,3.8317,1.9264,,,,81.057,1747.0,5.919,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,54.5808,,,,,,,,22,2,Changeup,0,1,1,0,1,0,1,0,Standard,Standard
CU,2018-05-15,80.6,-3.367,5.2696,Jose Berrios,500874,621244,,called_strike,,,,,9.0,,R,R,R,MIN,STL,S,,,0,0,2018,1.5989,0.0639,0.6367,2.1009,,,,0,4,Top,,,,,435064.0,,180516_010103,5.8557,-117.1133,-0.4432,13.2578,23.2152,-31.7604,4.0064,1.8395,,,,79.726,2371.0,5.878,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,54.6215,,,,,,,,22,1,Curveball,0,1,1,0,1,0,1,0,Standard,Standard
FF,2018-05-15,94.1,-3.3758,5.5512,Jose Berrios,572761,621244,field_out,hit_into_play,,,,,1.0,Matt Carpenter flies out to left fielder Eddie Rosario.  ,R,L,R,MIN,STL,X,7.0,fly_ball,0,2,2018,-0.5538,1.3083,-0.4336,3.318,,,608348.0,2,3,Top,44.37,89.1,,,435064.0,,180516_005058,8.8507,-136.8287,-2.9652,-8.9001,30.3147,-15.3431,3.379,1.5202,323.0,90.3,34.2,94.023,2249.0,6.294,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,54.205,0.053,0.086,0.0,1.0,0.0,0.0,3.0,18,3,4-Seam Fastball,0,1,1,0,1,0,1,0,Infield shift,Standard
FF,2018-05-15,93.6,-3.3215,5.4142,Jose Berrios,572761,621244,,foul,,,,,6.0,,R,L,R,MIN,STL,S,,,0,1,2018,-0.8,1.2569,0.2984,2.5914,,,608348.0,2,3,Top,,,,,435064.0,,180516_005018,11.0731,-135.7955,-4.273,-12.2862,29.3409,-15.9208,3.3453,1.4863,,,,93.417,2186.0,6.317,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,54.183,,,,,,,,18,2,4-Seam Fastball,0,1,1,0,1,0,1,0,Infield shift,Standard
FF,2018-05-15,94.1,-3.519,5.3695,Jose Berrios,572761,621244,,called_strike,,,,,13.0,,R,L,R,MIN,STL,S,,,0,0,2018,-0.8882,1.261,-1.0025,1.4885,,,608348.0,2,3,Top,,,,,435064.0,,180516_004950,8.4653,-136.6241,-7.1072,-12.9328,29.5824,-15.091,3.514,1.5302,,,,93.907,2193.0,6.261,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,54.2388,,,,,,,,18,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard
CU,2018-05-15,81.9,-3.547,5.3897,Jose Berrios,502054,621244,strikeout,swinging_strike,,,,,14.0,Tommy Pham strikes out swinging.  ,R,R,R,MIN,STL,S,2.0,,1,2,2018,1.5768,-0.3974,1.2456,1.0857,,,608348.0,1,3,Top,,,,,435064.0,,180516_004912,7.7521,-118.9674,-2.2959,12.9836,25.1788,-35.6361,3.0772,1.2586,,,,80.838,2331.0,5.897,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,54.6026,,,0.0,1.0,0.0,0.0,,17,4,Curveball,0,1,1,0,1,0,1,0,Standard,Standard
CU,2018-05-15,83.2,-3.3487,5.4228,Jose Berrios,502054,621244,,blocked_ball,,,,,14.0,,R,R,R,MIN,STL,B,,,0,2,2018,0.974,-0.0879,0.5737,0.6632,,,608348.0,1,3,Top,,,,,435064.0,,180516_004846,7.0374,-120.8475,-4.2104,7.9229,23.7598,-32.4392,3.3379,1.6192,,,,82.065,2364.0,5.648,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,54.8516,,,,,,,,17,3,Curveball,0,1,1,0,1,0,1,0,Standard,Standard
FT,2018-05-15,92.1,-3.3507,5.3435,Jose Berrios,502054,621244,,swinging_strike,,,,,7.0,,R,R,R,MIN,STL,S,,,0,1,2018,-1.2362,1.0036,-0.388,1.2986,,,608348.0,1,3,Top,,,,,435064.0,,180516_004825,10.2295,-133.7544,-6.6273,-17.0647,27.8121,-18.8696,3.0772,1.2586,,,,92.359,2079.0,6.472,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,54.0272,,,,,,,,17,2,2-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard
CU,2018-05-15,82.2,-3.4394,5.3925,Jose Berrios,502054,621244,,called_strike,,,,,8.0,,R,R,R,MIN,STL,S,,,0,0,2018,0.8831,-0.2695,-0.1474,1.8173,,,608348.0,1,3,Top,,,,,435064.0,,180516_004808,5.7257,-119.5105,-1.0441,7.2129,22.8267,-34.7504,3.4102,1.7088,,,,81.436,2333.0,5.799,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,54.7007,,,,,,,,17,1,Curveball,0,1,1,0,1,0,1,0,Standard,Standard
FT,2018-05-15,93.8,-3.4803,5.3916,Jose Berrios,608348,621244,single,hit_into_play_score,,,,,4.0,Carson Kelly singles on a sharp ground ball to center fielder Byron Buxton.   Harrison Bader scores.  ,R,R,R,MIN,STL,X,8.0,ground_ball,3,1,2018,-1.2059,0.8887,-0.3716,2.025,,664056.0,,1,3,Top,106.06,88.59,,,435064.0,,180516_004730,10.7663,-136.2132,-4.9994,-17.3955,27.2334,-20.1247,3.208,1.3391,81.0,100.3,3.5,94.487,2128.0,6.602,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,53.8971,0.56,0.509,0.9,1.0,1.0,0.0,4.0,16,5,2-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2018-05-15,93.9,-3.3835,5.4317,Jose Berrios,608348,621244,,ball,,,,,14.0,,R,R,R,MIN,STL,B,,,2,1,2018,-0.4434,1.2297,1.3181,1.9725,,664056.0,,1,3,Top,,,,,435064.0,,180516_004648,13.1414,-136.1477,-5.9625,-8.1819,27.0703,-15.7343,3.2922,1.5999,,,,94.178,2201.0,6.439,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,54.0604,,,,,,,,16,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2018-05-15,94.4,-3.2891,5.4488,Jose Berrios,608348,621244,,ball,,,,,14.0,,R,R,R,MIN,STL,B,,,1,1,2018,-0.7069,1.1751,1.8216,1.2489,,664056.0,,1,3,Top,,,,,435064.0,,180516_004623,14.8068,-136.5598,-7.811,-11.8137,26.6252,-16.0001,3.3096,1.5825,,,,94.436,2244.0,6.379,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,54.1207,,,,,,,,16,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2018-05-15,93.4,-3.3935,5.4037,Jose Berrios,608348,621244,,foul,,,,,1.0,,R,R,R,MIN,STL,S,,,1,0,2018,-0.7175,1.2939,-0.2787,2.7529,,664056.0,,1,3,Top,,,,,435064.0,,180516_004532,9.6618,-135.7094,-3.9486,-11.0656,29.7336,-15.3722,3.208,1.3391,,,,93.831,2301.0,6.627,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,53.8722,,,,,,,,16,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2018-05-15,93.8,-3.446,5.5046,Jose Berrios,608348,621244,,ball,,,,,14.0,,R,R,R,MIN,STL,B,,,0,0,2018,-0.7495,1.3429,0.2557,1.13,,664056.0,,1,3,Top,,,,,435064.0,,180516_004507,11.1552,-136.0081,-8.4638,-11.6367,28.8434,-13.9831,3.2748,1.5999,,,,93.426,2187.0,6.191,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,54.3084,,,,,,,,16,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FT,2018-05-15,92.9,-3.4257,5.4461,Jose Berrios,543939,621244,field_out,hit_into_play,,,,,11.0,"Kolten Wong grounds out softly, pitcher Jose Berrios to first baseman Joe Mauer.   Harrison Bader to 2nd.  ",R,L,R,MIN,STL,X,1.0,ground_ball,2,1,2018,-1.2224,0.8149,-1.1097,2.6376,,,664056.0,0,3,Top,124.23,186.72,,,435064.0,,180516_004420,8.5469,-135.0102,-3.1692,-16.6714,28.4318,-21.8106,2.9364,1.2586,,82.9,-20.7,92.648,2156.0,6.137,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,54.363,0.066,0.06,0.0,1.0,0.0,0.0,2.0,15,4,2-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2018-05-15,93.6,-3.278,5.4408,Jose Berrios,543939,621244,,ball,,,,,14.0,,R,L,R,MIN,STL,B,,,1,1,2018,-0.6847,1.4363,0.9654,1.8976,,,664056.0,0,3,Top,,,,,435064.0,,180516_004330,12.4999,-135.7322,-6.5802,-11.2323,29.1895,-13.0343,3.145,1.5368,,,,93.86,2208.0,6.593,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,53.9068,,,,,,,,15,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2018-05-15,92.7,-3.3486,5.4882,Jose Berrios,543939,621244,,foul,,,,,1.0,,R,L,R,MIN,STL,S,,,1,0,2018,-0.7661,1.3548,-0.7402,2.7865,,,664056.0,0,3,Top,,,,,435064.0,,180516_004254,8.3484,-134.7287,-4.0676,-11.1449,28.9139,-14.9709,2.9364,1.2586,209.0,72.8,47.8,92.823,2182.0,6.402,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,54.0975,,,,,,,,15,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2018-05-15,91.9,-3.3802,5.5211,Jose Berrios,543939,621244,,ball,,,,,12.0,,R,L,R,MIN,STL,B,,,0,0,2018,-0.7853,1.362,0.4351,3.6577,,,664056.0,0,3,Top,,,,,435064.0,,180516_004231,11.4209,-133.4269,-1.8379,-11.8834,28.1908,-15.5579,3.145,1.4673,,,,92.275,2198.0,6.597,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,53.9025,,,,,,,,15,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
CU,2018-05-15,81.6,-3.4156,5.3933,Jose Berrios,664056,621244,single,hit_into_play_no_out,,,,,6.0,Harrison Bader singles on a ground ball to center fielder Byron Buxton.  ,R,R,R,MIN,STL,X,8.0,ground_ball,0,1,2018,1.4531,-0.1122,0.7152,2.3575,,,,0,3,Top,122.18,115.86,,,435064.0,,180516_004147,6.4809,-118.5459,0.036,12.0264,24.5431,-33.4752,3.546,1.324,142.0,70.4,14.8,80.512,2354.0,5.823,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,54.6762,0.516,0.46299999999999997,0.9,1.0,1.0,0.0,4.0,14,2,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2018-05-15,93.4,-3.3587,5.4796,Jose Berrios,664056,621244,,called_strike,,,,,2.0,,R,R,R,MIN,STL,S,,,0,0,2018,-0.9913,1.1519,-0.09,2.5863,,,,0,3,Top,,,,,435064.0,,180516_004124,10.5882,-135.6005,-4.2139,-14.5183,29.0106,-17.244,2.8683,1.4109,,,,93.4,2149.0,6.367,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,54.1327,,,,,,,,14,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FT,2018-05-15,94.0,-3.461,5.3946,Jose Berrios,657557,621244,field_out,hit_into_play,,,,,4.0,Paul DeJong grounds out to first baseman Joe Mauer.  ,R,R,R,MIN,STL,X,3.0,ground_ball,2,0,2018,-1.457,0.5908,-0.3701,2.5207,,,,2,2,Top,153.31,161.28,,,435064.0,,180516_003327,11.1869,-136.5246,-3.0554,-20.5061,27.1848,-24.3526,3.5863,1.3542,27.0,89.4,-3.1,94.112,2191.0,6.246,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,54.2533,0.237,0.213,0.0,1.0,0.0,0.0,2.0,10,3,2-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
CU,2018-05-15,83.0,-3.4799,5.4191,Jose Berrios,657557,621244,,ball,,,,,14.0,,R,R,R,MIN,STL,B,,,1,0,2018,1.2528,-0.1555,1.2887,1.3481,,,,2,2,Top,,,,,435064.0,,180516_003312,8.4437,-120.6241,-2.5409,10.591,22.4408,-33.4284,3.5863,1.6672,,,,82.762,2409.0,6.103,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,54.3962,,,,,,,,10,2,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
FT,2018-05-15,93.3,-3.4065,5.3729,Jose Berrios,657557,621244,,ball,,,,,13.0,,R,R,R,MIN,STL,B,,,0,0,2018,-1.3828,0.7458,-0.9729,1.4797,,,,2,2,Top,,,,,435064.0,,180516_003258,9.3704,-135.6411,-5.9719,-19.199,27.0775,-21.8192,3.5863,1.6846,,,,94.082,2127.0,6.603,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,53.8965,,,,,,,,10,1,2-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2018-05-15,94.5,-3.4918,5.4469,Jose Berrios,576397,621244,strikeout,swinging_strike,,,,,14.0,Jedd Gyorko strikes out swinging.  ,R,R,R,MIN,STL,S,2.0,,3,2,2018,-0.7374,1.2364,0.9764,1.9719,,,,1,2,Top,,,,,435064.0,,180516_003235,13.2554,-136.9801,-6.1103,-12.0328,27.6927,-15.4503,2.9867,1.158,,,,94.638,2394.0,6.393,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,54.106,,,0.0,1.0,0.0,0.0,,9,8,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FT,2018-05-15,94.0,-3.5292,5.3423,Jose Berrios,576397,621244,,foul,,,,,4.0,,R,R,R,MIN,STL,S,,,3,2,2018,-1.2136,0.7986,-0.3741,1.9733,,,,1,2,Top,,,,,435064.0,,180516_003205,10.9657,-136.5559,-4.8718,-17.6518,26.7959,-21.1936,2.9867,1.158,38.0,109.0,-0.5,94.991,2250.0,6.713,530035,621244,435064.0,408045.0,572821.0,500871.0,501303.0,592696.0,621439.0,596146.0,53.7861,,,,,,,,9,7,2-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
